exception_id,level,invoice_number,po_number,grn_number,exception_type,message,severity,context_json
21f9adde-0074-41af-9f53-b5721fbff7c4,INVOICE,INV20227,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20227"", ""line_number"": ""1""}"
588abc0f-4490-400f-a058-0ae6bfced18f,INVOICE,INV20227,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20227"", ""line_number"": ""2""}"
2d62697b-91b7-4062-b794-1e3eefd96b18,INVOICE,INV20227,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20227"", ""line_number"": ""3""}"
7543096c-4f39-41ba-9dbf-1a9e09775189,INVOICE,INV20233,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20233"", ""line_number"": ""1""}"
2df629fc-5f32-40f7-97b8-6621d78e3e27,INVOICE,INV20233,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20233"", ""line_number"": ""2""}"
e23fb340-d048-44a8-95e1-bc8c8d1381ae,INVOICE,INV20193,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20193"", ""line_number"": ""1""}"
03e26dd1-197a-41e0-a449-b9036baa614b,INVOICE,INV20193,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20193"", ""line_number"": ""2""}"
c0c0beb1-85af-4f24-8a53-3dea15a595a2,INVOICE,INV20179,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20179"", ""line_number"": ""1""}"
07f5b4e0-14e6-4de8-b8ea-42e92ff89f93,INVOICE,INV20179,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20179"", ""line_number"": ""2""}"
1c6a9a04-0a86-42e0-9b20-21ba5b95b9c4,INVOICE,INV20179,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20179"", ""line_number"": ""3""}"
17011fba-26f3-41c0-8bab-af884262519e,INVOICE,INV20178,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20178"", ""line_number"": ""1""}"
c33f5b68-998e-4a3b-b5f2-ec8a33a03bf3,INVOICE,INV20438,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20438"", ""line_number"": ""1""}"
be7ba377-a5e8-4d4d-92e1-c660ed7446bd,INVOICE,INV20438,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20438"", ""line_number"": ""2""}"
1e6e81b4-c191-4a73-aa96-7a2dc7a99b22,INVOICE,INV20438,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20438"", ""line_number"": ""3""}"
1b4524c6-4390-4ad5-8a96-30044c5acc04,INVOICE,INV20216,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20216"", ""line_number"": ""1""}"
eb850ec1-fb1e-4f8a-a592-331f0ae00506,INVOICE,INV20216,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20216"", ""line_number"": ""2""}"
a37badf1-c622-47e6-9b57-c7640f124e76,INVOICE,INV20216,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20216"", ""line_number"": ""3""}"
a34be957-2457-4afb-859d-d3ac4f927603,INVOICE,INV20202,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20202"", ""line_number"": ""1""}"
81a3867a-e150-4d18-ab22-ad5649776fce,INVOICE,INV20202,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20202"", ""line_number"": ""2""}"
e1a05097-2866-4887-8650-be5da84641cb,INVOICE,INV20202,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20202"", ""line_number"": ""3""}"
2da42a04-bf12-457c-b64a-c6a28323660d,INVOICE,INV20202,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20202"", ""line_number"": ""4""}"
2317a35c-2951-47ee-a86a-2c74ee78f40e,INVOICE,INV20000,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20000"", ""line_number"": ""1""}"
9f233942-42bf-432e-b074-77de93796796,INVOICE,INV20000,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20000"", ""line_number"": ""2""}"
be626ae2-dd42-40e0-b370-c2ca16db1f1b,INVOICE,INV20000,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20000"", ""line_number"": ""3""}"
6de1eb40-9bfe-4a92-ae0d-3112e4c53b63,INVOICE,INV20000,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20000"", ""line_number"": ""4""}"
d2c63a4c-17d8-4b69-9a01-cbf58d45758f,INVOICE,INV20028,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20028"", ""line_number"": ""1""}"
26f40c73-c35f-46bb-915b-2612b12add36,INVOICE,INV20028,,,DUPLICATE_INVOICE_LINE,"Duplicate (invoice_number, line_number) detected",ERROR,"{""invoice_number"": ""INV20028"", ""line_number"": ""2""}"
5f4480f0-89ce-4e31-91c9-608044f2c7f3,INVOICE,invoice_number,po_number,,TOTAL_MISSING,Missing totals for financial comparison,ERROR,"{""basis"": ""currency"", ""invoice_total"": null, ""po_total"": null, ""tolerance_pct"": 0.01}"
fd2fa9a8-a1f4-46b7-a803-26ac92093fbb,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 31.68, ""line_total"": 63.36}}"
4a892795-77b4-47cc-8ba8-979268025f85,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 2.0, ""unit_price"": 14.73, ""line_total"": 29.46}}"
83143233-8eb8-40d8-9377-b201c9731c00,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 5.0, ""unit_price"": 96.54, ""line_total"": 482.7}}"
5335e8ff-00ad-49e7-9c71-c1b9e0535823,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""printer"", ""quantity"": 6.0, ""unit_price"": 253.35, ""line_total"": 1520.1}}"
8ba84f44-ef04-4ca8-a44c-c6f6b2e125bd,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 544.38, ""line_total"": 2177.52}}"
0e235c76-002f-41bb-bcfa-50adc6cdf959,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 8.0, ""unit_price"": 29.96, ""line_total"": 239.68}}"
c221d53d-5549-49b1-8d5c-2018e0d33d02,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 10.0, ""unit_price"": 14.07, ""line_total"": 140.7}}"
cc6700c7-b374-4daa-bf21-ca0f679ae5e2,INVOICE,invoice_number,po_number,,TOTAL_MISSING,Missing totals for financial comparison,ERROR,"{""basis"": ""currency"", ""invoice_total"": null, ""po_total"": null, ""tolerance_pct"": 0.01}"
6c09ae8e-cd82-432b-80b6-ef56658cc89c,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 31.68, ""line_total"": 63.36}}"
d04c4a1b-419f-4f15-908e-57d09f4718b8,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 2.0, ""unit_price"": 14.73, ""line_total"": 29.46}}"
c4d8909f-6071-472e-85c9-25cdba8a8b46,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 5.0, ""unit_price"": 96.54, ""line_total"": 482.7}}"
5ad94abe-3ba8-4c82-880c-cd40fd48b0b7,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""printer"", ""quantity"": 6.0, ""unit_price"": 253.35, ""line_total"": 1520.1}}"
f78dc33e-f58a-4d6d-951d-6ea4151dfa07,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 544.38, ""line_total"": 2177.52}}"
03a58088-7600-4861-8e55-421a6c32dee5,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 8.0, ""unit_price"": 29.96, ""line_total"": 239.68}}"
4c9685b4-6245-4412-a504-51dcbceeb043,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 10.0, ""unit_price"": 14.07, ""line_total"": 140.7}}"
63fd1c47-fe8b-476a-aa1e-a2f5fd99bad7,INVOICE,invoice_number,po_number,,TOTAL_MISSING,Missing totals for financial comparison,ERROR,"{""basis"": ""currency"", ""invoice_total"": null, ""po_total"": null, ""tolerance_pct"": 0.01}"
cd5dff81-145b-41a2-80a0-5d7999328639,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
885905c9-03ba-4d44-9cbd-ac07675ad6fa,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
f331cd97-ef8f-4d72-9e40-643aa07f9c41,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 9.0, ""unit_price"": 438.95, ""line_total"": 3950.55}}"
606a7ef8-ccb2-4ba8-b682-76cc5e61b5a2,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 1.0, ""unit_price"": 784.23, ""line_total"": 784.23}}"
d83cfded-22f2-4297-af93-ebd737c2d846,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 10.0, ""unit_price"": 541.68, ""line_total"": 5416.8}}"
b29d08fd-cafd-4ef9-8579-2806401fd2a8,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
e0d48ffd-cdf2-420c-929b-ebf1dedbbe1c,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
5d082ede-a186-4bbc-a0d5-6278c07c070e,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
9fb274c1-89b0-4b9a-aba4-5285b629f716,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
d93c2cdc-1408-4c60-9d1d-e8749635cb29,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
d5ef3b21-1a2c-4f8f-b1ee-242d1e4c2ca8,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
629c027d-ab84-45f3-b755-9a33d39ed735,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
80e7f0c8-8ab4-42e7-944a-d9455d97a041,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
dde9fe3b-ec93-4c95-a5a2-a82922b8e96f,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
5614feae-41cb-42bc-87a4-56e6d9f94142,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
3aa1ecb8-806e-4b3c-a34a-2978ca5cb423,INVOICE,INV20193,P010193,,PRICE_VARIANCE,Invoice total deviates from PO total by 3.53% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 900.14, ""po_total"": 869.49, ""tolerance_pct"": 0.01, ""diff_pct"": 0.03525054917250339}"
da0454a7-3b14-409a-b2c0-9b079bb71743,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
8d039a6e-b5ba-4062-abda-79c46be35a50,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
9794cd9c-114c-44e8-a965-9951cf43c328,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
1aebdc2a-7291-47e2-a306-8698d8c90c6a,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
0740b48a-ce1b-49d2-b4bf-75c83d952180,INVOICE,INV20178,P010178,,PRICE_VARIANCE,Invoice total deviates from PO total by 6.48% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 148.93, ""po_total"": 139.87, ""tolerance_pct"": 0.01, ""diff_pct"": 0.06477443340244514}"
392ae768-c61a-4717-986d-9b59643eaf28,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
c5b5b9aa-dc77-49d1-bc30-9a7ef98a6bcc,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
24a68dfd-7f2d-4e6e-890d-77029e7f7638,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 6.0, ""unit_price"": 776.34, ""line_total"": 4658.04}}"
fb696dec-51cb-4acf-9084-e70c6621bd24,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 651.25, ""line_total"": 2605.0}}"
ab74e862-dc20-4c70-900f-0bf8b98795bf,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 27.85, ""line_total"": 111.4}}"
c85c0a86-f6d1-4030-8475-53f17dbb9acc,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 31.68, ""line_total"": 63.36}}"
7182fae8-e971-412a-ac75-8587adaeb85e,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 2.0, ""unit_price"": 14.73, ""line_total"": 29.46}}"
afddd0c5-8fa1-4c0b-b311-be67646951da,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 5.0, ""unit_price"": 96.54, ""line_total"": 482.7}}"
b5e2f895-0efa-4c8f-b82f-978632b410a4,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 6.0, ""unit_price"": 541.27, ""line_total"": 3247.62}}"
02eadfc9-bc5d-4ba4-8a42-d608226e411b,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 8.0, ""unit_price"": 809.62, ""line_total"": 6476.96}}"
0683cffc-9cf1-4f9b-ad0c-82120347311b,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 28.43, ""line_total"": 56.86}}"
9f788d39-d719-43e6-8233-0251d0cfb9c1,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 4.0, ""unit_price"": 409.88, ""line_total"": 1639.52}}"
2c702176-5e73-4065-8c62-5be790e1a5b3,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""printer"", ""quantity"": 6.0, ""unit_price"": 253.35, ""line_total"": 1520.1}}"
5afce48d-c6c0-442f-bf76-b0fffa72342d,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 544.38, ""line_total"": 2177.52}}"
0ece35bd-829b-4aa1-bddc-ad28e3c165e2,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 8.0, ""unit_price"": 29.96, ""line_total"": 239.68}}"
acfc9803-2f6b-429c-b7a2-e77a3f7dab3a,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 10.0, ""unit_price"": 14.07, ""line_total"": 140.7}}"
da27e9b4-6852-4ab0-8e63-697fa88ab9af,INVOICE,invoice_number,po_number,,TOTAL_MISSING,Missing totals for financial comparison,ERROR,"{""basis"": ""currency"", ""invoice_total"": null, ""po_total"": null, ""tolerance_pct"": 0.01}"
08f4ccc2-7221-4ace-a6c1-58776018ca4a,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
0408829d-b5ec-4ad2-91a2-7bd2124610c6,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
9942772d-d25a-4b82-bb73-553faf458eea,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 9.0, ""unit_price"": 438.95, ""line_total"": 3950.55}}"
